,EV to EBIT,Acquiror Cash LTM,Target Volatility 30,Target Vol jump 30,Target Volatility 14,Target Vol jump 14,Target Volatility 30 Shift,Target Vol jump 30 Shift,Target Volatility 14 Shift,Target Vol jump 14 Shift,Acquiror Volatility 30,Acquiror Vol jump 30,Acquiror Volatility 14,Acquiror Vol jump 14,Acquiror Volatility 30 Shift,Acquiror Vol jump 30 Shift,Acquiror Volatility 14 Shift,Acquiror Vol jump 14 Shift,cap,cap_diff,Offer EP,Past EP,Offer BP,Past BP,Offer/Current Price Diff,price premium,price jump,rolling_price_premium,price_premium_diff,rolling_mean_long,rolling_mean_medium,rolling_mean_short,Democrat,First Time,Experienced,Frequent,Investor,Investor Group,Shareholders,nation diff,industry diff,fama_ind,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,year,new_Status
6800,28.127,,,,,,,,,,,,,,,,,,134.31,,0.0015151515151515152,0.0021598272138228943,0.16666666666666666,0.23758099352051837,-0.16566666666666663,0.4264859611231103,0.1889049676025919,0.3032732629271451,0.1232126981959652,0.808,0.84,0.8666666666666667,-1,1,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2007,1
6801,39.676,6.04,,,,,,,,,,,,,,,,,28.282500000000002,565.2484999999999,,,0.8148148148148149,1.0,-0.024925925925926018,0.2282727272727273,0.19645454545454533,0.3038676330240533,-0.07559490575132599,0.808,0.84,0.8666666666666667,-1,-1,1,-1,-1,-1,-1,1,1,22,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,2007,1
6802,6.65,875.0,,,,,,,,,,,,,,,,,979.11,3194.829,0.14852713178294574,0.16466139566861465,0.5736434108527132,0.6359573736679272,-0.010162790697674451,0.10962839463733232,0.09725300790649716,0.30359205720285803,-0.19396366256552572,0.812,0.85,0.8666666666666667,-1,-1,1,-1,-1,-1,-1,1,1,23,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,2007,1
6803,,90.81,,,,,,,,,0.248317,-0.033492655358435486,0.28926599999999997,0.290433,0.23185999999999998,-0.06627415762915956,0.291638,0.28926599999999997,174.0022,639.4078,-0.05248322147651007,-0.07128532360984503,0.1342281879194631,0.1823154056517776,-0.019134228187919433,0.35924977210574294,0.3319024612579763,0.30346950073572543,0.05578027137001751,0.812,0.85,0.8666666666666667,-1,1,-1,-1,-1,-1,-1,-1,1,17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2007,1
6804,33.208,,,,,,,,,,0.46380299999999997,0.006348765505763909,0.608585,0.605328,0.47558199999999995,0.02539655845261879,0.43154799999999993,0.608585,39.6625,,0.019789473684210527,0.02764705882352941,0.28210526315789475,0.3941176470588235,-0.06426315789473691,0.3980588235294117,0.3068823529411765,0.30457012718858384,0.09348869634082785,0.812,0.85,0.8666666666666667,-1,1,-1,-1,-1,-1,-1,1,1,20,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2007,1
6805,19.796,2364.0,,,,,,,,,,,,,,,,,2227.42,247662.57499999998,-0.006923076923076922,-0.008093525179856115,0.06923076923076923,0.08093525179856116,-0.04361538461538461,0.1700647482014389,0.11790647482014405,0.30487339582769185,-0.13480864762625294,0.812,0.85,0.8666666666666667,-1,-1,1,-1,-1,-1,-1,1,1,21,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2007,1
6806,24.669,,,,,,,,,,,,,,,,,,180.96450000000002,2036.4184999999998,0.053234750462107204,0.06477732793522267,0.4066543438077634,0.4948268106162843,-0.03929574861367835,0.21782411156095371,0.16879127305443087,0.3044918748661779,-0.08666776330522419,0.812,0.86,0.8666666666666667,-1,-1,1,-1,-1,-1,-1,1,1,29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,2007,1
6807,23.418,,,,,,,,,,0.132036,-0.015787825931392385,0.085626,0.085094,0.130857,-0.008929382895573879,0.088817,0.085626,4902.39,,0.0326865671641791,0.033542655843161275,0.1328358208955224,0.13631490274161434,-0.04079104477611939,0.027190840863838273,-0.015694746515546032,0.3045357245240495,-0.2773448836602112,0.812,0.86,0.8666666666666667,-1,-1,1,-1,-1,-1,-1,1,-1,8,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2007,1
6808,15.501,26.1,0.164773,0.08824986295579595,0.204819,0.182852,0.161438,-0.02023996649936577,0.199705,0.204819,,,,,,,,,375.25,207.20100000000002,0.04,0.047058823529411764,0.264,0.3105882352941176,-0.031399999999999983,0.17747058823529416,0.13935294117647057,0.3014942886409954,-0.12402370040570126,0.816,0.86,0.9,-1,-1,1,-1,-1,-1,-1,1,1,21,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2007,1
6809,20.984,758.1,,,,,,,,,0.270507,-0.20147420872717403,0.338537,0.371028,0.263997,-0.02406592066009383,0.338756,0.338537,672.9449999999999,44441.145,0.03538461538461538,0.0448051948051948,0.3487179487179487,0.44155844155844154,-0.006692307692307664,0.26723376623376616,0.25749350649350655,0.30155027916210225,-0.034316512928336096,0.82,0.86,0.9,-1,-1,1,-1,-1,-1,-1,1,-1,8,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2007,1
6810,20.2,,,,,,,,,,,,,,,,,,681.5625,,0.01568,0.017180925666199158,0.22080000000000002,0.24193548387096775,-0.022360000000000047,0.09672230014025252,0.07112622720897621,0.30120610027037287,-0.20448380013012035,0.824,0.86,0.9,-1,1,-1,-1,-1,-1,-1,1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2007,-1
6811,22.141,940.17,,,,,,,,,,,,,,,,,18513.125,,0.028,0.039267788603483914,0.21052631578947367,0.2952465308532625,-0.2400526315789474,0.40342102155299686,0.06536374372601117,0.30214778435658485,0.10127323719641201,0.824,0.85,0.8666666666666667,-1,-1,1,-1,-1,-1,-1,1,-1,28,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,2007,1
6812,24.559,,0.28668499999999997,0.552291739989712,0.358184,0.145175,0.849824,1.9643127474405713,1.261075,0.358184,0.511868,0.07766902397379227,0.511868,0.47497700000000004,0.561816,0.09757984480373838,0.561816,0.511868,6213.2,,0.032857142857142856,0.04867724867724868,0.23214285714285715,0.34391534391534395,-0.13257142857142856,0.4824814814814816,0.28459788359788385,0.30256406840923256,0.17991741307224907,0.824,0.85,0.9,-1,1,-1,-1,-1,-1,-1,1,1,9,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2007,-1
6813,11.462,40.36,0.9666030000000001,0.11354661075526495,1.390625,1.263195,0.95476,-0.012252186264681608,1.373258,1.390625,,,,,,,,,81.405,1628.974,0.060740740740740734,0.0891304347826087,0.34074074074074073,0.5,-0.015296296296296363,0.46839130434782617,0.4444782608695653,0.30382739291339955,0.1645639114344266,0.82,0.84,0.8666666666666667,-1,1,-1,-1,-1,-1,-1,1,1,26,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,2007,1
6814,71.653,,,,,,,,,,0.288879,0.23960590625683897,0.306577,0.20233199999999998,0.290704,0.006317523946012038,0.284542,0.306577,73.30399999999999,,-0.10178571428571428,-0.0838235294117647,0.9464285714285715,0.7794117647058824,0.14921428571428563,-0.17547058823529416,-0.05341176470588238,0.30208141892242857,-0.4775520071577227,0.82,0.84,0.8666666666666667,-1,-1,1,-1,-1,-1,-1,1,1,28,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,2007,1
6815,17.778,,0.28777800000000003,0.49506714808946173,0.371371,0.139166,0.28863099999999997,0.002964090375219497,0.361455,0.371371,,,,,,,,,1105.6992,,-0.37583892617449666,-0.4210526315789474,-0.20134228187919462,-0.22556390977443608,-0.032557046979865834,0.12130075187969924,0.08370676691729317,0.29869028150441546,-0.1773895296247162,0.82,0.84,0.8666666666666667,-1,1,-1,-1,-1,-1,-1,-1,-1,6,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2007,1
6816,25.321,,,,,,,,,,,,,,,,,,528.64,11986.216,0.0303125,0.04399092970521542,0.3375,0.489795918367347,-0.019625000000000004,0.4522471655328798,0.42231519274376417,0.29935742555501815,0.15288973997786165,0.82,0.84,0.8666666666666667,-1,-1,1,-1,-1,-1,-1,1,1,29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,2007,1
6817,20.571,,,,,,,,,,0.152781,0.11996393384940185,0.166691,0.11611300000000001,0.162412,0.06303794319974343,0.18918800000000002,0.166691,1993.25,,0.032228571428571426,0.049682875264270614,0.36514285714285716,0.5628964059196617,-0.01471428571428568,0.5425785764622973,0.5183537702607471,0.2986930015384164,0.24388557492388097,0.82,0.84,0.8666666666666667,-1,-1,1,-1,-1,-1,-1,1,-1,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2007,1
6818,9.562,259.28,,,,,,,,,,,,,,,,,4026.52,594.2999999999997,0.06476744186046512,0.0747550664340357,0.2302325581395349,0.2657361427996242,,0.15520748892766056,,0.2987518458297271,-0.14354435690206652,0.82,0.84,0.8666666666666667,-1,1,-1,-1,-1,-1,-1,-1,1,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2007,1
6819,81.109,,,,,,,,,,,,,,,,,,136.518,,0.023860589812332442,0.031785714285714285,0.6836461126005362,0.9107142857142857,-0.031171581769436907,0.3331428571428571,0.29028571428571437,0.2992167473983133,0.0339261097445438,0.82,0.84,0.8666666666666667,-1,1,-1,-1,-1,-1,-1,1,-1,29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,2007,1
6820,,,,,,,,,,,0.20788800000000002,0.000779873487189775,0.13985699999999998,0.141753,0.195711,-0.058574809512814685,0.152175,0.13985699999999998,64.476,,-0.19999999999999998,-0.36180904522613067,,,,0.8100452261306533,,0.30070880297646513,0.5093364231541881,0.82,0.84,0.8666666666666667,-1,1,-1,-1,-1,-1,-1,-1,-1,22,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,2007,1
6821,20.806,,,,,,,,,,,,,,,,,,106.03,,0.03043478260869565,0.043586550435865505,0.4434782608695652,0.635118306351183,-0.025956521739130434,0.4331295143212953,0.39452428393524286,0.30049092237378383,0.13263859194751149,0.82,0.84,0.8666666666666667,-1,1,-1,-1,-1,-1,-1,-1,1,23,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,2007,1
6822,19.422,,,,,,,,,,,,,,,,,,11292.54,,0.034782608695652174,0.03494212710198734,0.1760869565217391,0.17689451845381088,-0.0072608695652174315,0.005586154182135927,-0.002712601004586146,0.2993664098476552,-0.2937802556655193,0.82,0.84,0.8666666666666667,-1,-1,1,-1,-1,-1,-1,1,1,8,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2007,1
6823,29.368,,,,,,,,,,,,,,,,,,36.999300000000005,233.05669999999998,0.04305757135945815,0.058093994778067884,0.7402031930333817,0.9986945169712794,-0.03383309143686508,0.3502167101827677,0.3032193211488251,0.3005247613248329,0.049691948857934765,0.82,0.84,0.9,-1,-1,1,-1,-1,-1,-1,1,1,29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,2007,1
6824,16.468,340.3,,,,,,,,,,,,,,,,,1161.318,4402.526,0.03333333333333333,0.040105193951347796,0.1530054644808743,0.1840894148586456,-0.01703278688524601,0.20415581854043385,0.1824595660749505,0.30003591401075935,-0.0958800954703255,0.82,0.84,0.9,-1,1,-1,-1,-1,-1,-1,1,-1,24,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,2007,1
6825,21.246,32.56,,,,,,,,,,,,,,,,,1903.575,-918.609,0.04235294117647059,0.04457284358233595,0.2784313725490196,0.2930251754023937,0.053549019607843085,0.053414362360709844,0.10871770532397862,0.23644164989157476,-0.18302728753086492,0.824,0.84,0.9,-1,1,-1,-1,-1,-1,-1,1,-1,29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,2007,1
6826,30.862,23.0,,,,,,,,,,,,,,,,,1183.8899999999999,,0.012338308457711443,0.014726840855106888,0.24676616915422886,0.29453681710213775,0.01214427860696532,0.19458669833729203,0.20788836104513064,0.23557841279230646,-0.04099171445501443,0.824,0.84,0.9,-1,-1,1,-1,-1,-1,-1,1,1,8,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2007,1
6827,14.658,,0.64186,-0.0253139568432722,0.923724,0.9258940000000001,0.641714,-0.00022746393294481582,0.873755,0.923724,,,,,,,,,1771.4399999999998,,0.060000000000000005,0.0868421052631579,0.48636363636363633,0.7039473684210527,-0.1626363636363637,0.44836842105263164,0.21152631578947367,0.23672240970390088,0.21164601134873076,0.824,0.84,0.9,-1,-1,-1,-1,-1,1,-1,1,-1,29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,2007,1
6828,15.853,8.85,,,,,,,,,,,,,,,,,795.36,500.57499999999993,0.03979166666666666,0.04379729419857831,0.3416666666666666,0.3760605365741802,-0.019208333333333272,0.10166498509516175,0.07942238018803038,0.23647981889318376,-0.134814833798022,0.828,0.84,0.9,-1,-1,1,-1,-1,-1,-1,1,1,26,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,2007,1
6829,10.065,188.27,,,,,,,,,,,,,,,,,12138.72,,0.000625,0.0007477567298105683,0.27499999999999997,0.32901296111665007,-0.017749999999999932,0.19741076769690935,0.17497806580259223,0.23536254934261217,-0.037951781645702815,0.832,0.84,0.9,-1,-1,1,-1,-1,-1,-1,-1,1,9,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2007,1
6830,,,0.6583939999999999,0.7564105300225152,0.8973059999999999,0.384803,0.65846,0.00010024392688889883,0.8530559999999999,0.8973059999999999,,,,,,,,,185.65200000000002,,-0.25555555555555554,-0.3309352517985612,-1.7222222222222223,-2.23021582733813,-0.032333333333333325,0.2959640287769786,0.2527985611510791,0.23463949283636085,0.061324535940617736,0.832,0.84,0.9333333333333333,-1,1,-1,-1,-1,-1,-1,-1,-1,21,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2007,1
6831,35.847,10.79,,,,,,,,,,,,,,,,,3497.1171,183.96090000000004,0.02224452249540057,0.02634706814580032,0.767686904164576,0.909270998415214,-0.025760327814015715,0.1854294770206023,0.1537337559429478,0.23528236538361852,-0.04985288836301621,0.832,0.84,0.9333333333333333,-1,-1,1,-1,-1,-1,-1,1,1,19,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2007,1
6832,50.56,,0.524904,0.001157740746180247,0.702083,0.698796,0.5186109999999999,-0.011988858915154221,0.695947,0.702083,,,,,,,,,544.875,11201.318,0.0416,0.05194805194805195,0.904,1.128871128871129,-0.04059999999999997,0.24975124875124888,0.1978031968031969,0.23473871223165868,0.015012536519590197,0.832,0.85,0.9333333333333333,-1,-1,1,-1,-1,-1,-1,1,1,29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,2007,1
6833,14.215,,,,,,,,,,0.20618499999999998,-0.004668069823125176,0.24165100000000003,0.25054,0.208851,0.012930135557873035,0.26200500000000004,0.24165100000000003,561.8969999999999,24651.686999999998,0.0746031746031746,0.13364928909952606,0.5873015873015873,1.052132701421801,-0.06566666666666654,0.792469194312796,0.6730379146919431,0.23760692532272581,0.5548622689900702,0.832,0.85,0.9333333333333333,-1,-1,1,-1,-1,-1,-1,1,1,29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,2007,1
6834,27.971,,,,,,,,,,0.204397,0.1014252997440388,0.23605500000000001,0.19925,0.19601,-0.04103289187218995,0.235969,0.23605500000000001,1227.7450000000001,,0.04212389380530973,0.05094178082191781,0.336283185840708,0.4066780821917808,-0.0057256637168141555,0.21033219178082196,0.20219863013698636,0.23730139694699198,-0.02696920516617002,0.836,0.86,0.9333333333333333,-1,1,-1,-1,-1,-1,-1,-1,-1,29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,2007,1
6835,38.67,,,,,,,,,,,,,,,,,,202.92,413.82500000000005,0.04736842105263158,0.07738607050730868,0.46578947368421053,0.760963026655202,-0.13321052631578956,0.6347059329320722,0.41544539982803086,0.23815248404394257,0.39655344888812966,0.836,0.86,0.9333333333333333,-1,-1,1,-1,-1,-1,-1,1,1,29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,2007,1
6836,50.131,,,,,,,,,,,,,,,,,,11.3685,,0.020926243567753,0.021785714285714287,0.7958833619210978,0.8285714285714285,-0.038451114922812946,0.042071428571428426,0.0010000000000000009,0.23832005706920786,-0.19624862849777944,0.836,0.86,0.9333333333333333,-1,1,-1,-1,-1,-1,-1,1,-1,29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,2007,1
6837,,20.13,,,,,,,,,,,,,,,,,767.4912,260.57180000000005,0.0027006172839506176,0.0028317152103559872,0.2546296296296296,0.2669902912621359,0.06002777777777768,0.04954368932038855,0.1114368932038835,0.23860845024190697,-0.18906476092151842,0.84,0.87,0.9333333333333333,-1,-1,1,-1,-1,-1,-1,1,1,8,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2007,1
6838,21.697,444.67,,,,,,,,,,,,,,,,,2060.2400000000002,1176.9009999999998,0.02945054945054945,0.03545911616829849,0.27032967032967037,0.32548293199259065,-0.030648351648351557,0.20502222810267268,0.1669169092352475,0.238657872487651,-0.03363564438497832,0.84,0.88,0.9333333333333333,-1,-1,1,-1,-1,-1,-1,1,1,8,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2007,1
6839,18.943,,,,,,,,,,0.172049,0.0192717836915568,0.175567,0.176535,0.19421,0.12880632842969142,0.219441,0.175567,507.0125,,-0.08085106382978723,-0.11350059737156512,0.672340425531915,0.9438470728793311,-0.060276595744680916,0.4048231780167265,0.3188016726403823,0.23878251099411044,0.16604066702261608,0.84,0.88,0.9333333333333333,-1,-1,-1,-1,-1,1,-1,1,-1,21,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2007,-1
6840,,12310.0,1.0682,2.8898235341242624,1.530557,0.36278299999999997,1.042706,-0.023866317169069617,1.518106,1.530557,,,,,,,,,325.1625,117367.70049999999,-0.0073846153846153844,-0.007874015748031496,0.5784615384615385,0.6167979002624672,-0.02976923076923077,0.06727296587926512,0.0344645669291338,0.23772440894127767,-0.17045144306201254,0.836,0.87,0.9,-1,-1,-1,1,-1,-1,-1,1,-1,22,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,2007,1
6841,,12310.0,,,,,,,,,0.202193,0.006180611193773666,0.23861100000000002,0.256399,0.209536,0.036316786436721316,0.255655,0.23861100000000002,1503.6599999999999,116189.203,-0.011228070175438597,-0.015564202334630352,0.0912280701754386,0.12645914396887162,-0.01654385964912286,0.38718677042801575,0.3628677042801557,0.23494644925607244,0.1522403211719433,0.836,0.87,0.9333333333333333,-1,-1,-1,1,-1,-1,-1,1,-1,22,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,2007,1
6842,12.528,,,,,,,,,,0.202193,0.006180611193773666,0.23861100000000002,0.256399,0.209536,0.036316786436721316,0.255655,0.23861100000000002,2863.1549999999997,,0.057681159420289854,0.061476675934507265,0.43768115942028984,0.46648130985480385,-0.05928985507246376,0.06680166821130695,0.0025446400988570206,0.23476451091000214,-0.1679628426986952,0.836,0.87,0.9333333333333333,-1,-1,1,-1,-1,-1,-1,1,-1,22,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,2007,-1
6843,13.515,445.0,0.276465,0.04774772043385678,0.35094200000000003,0.353111,0.27619299999999997,-0.0009838496735573576,0.325975,0.35094200000000003,,,,,,,,,17047.5966,,0.07408397967370954,0.07412362857907413,0.3048943567798877,0.30505753278030506,0.03871061781224927,0.0015351886540005966,0.03926598876103837,0.23406317518200057,-0.23252798652799997,0.832,0.86,0.9333333333333333,-1,1,-1,-1,-1,-1,-1,1,1,19,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2007,1
6844,49.493,,0.254963,-0.010797451754828491,0.294082,0.296894,0.246775,-0.032114463667277215,0.287879,0.294082,,,,,,,,,143.005,173.61700000000002,0.02918918918918919,0.04292527821939587,0.49729729729729727,0.7313195548489666,-0.17197297297297298,0.47158823529411753,0.21721621621621623,0.23528232106557456,0.23630591422854297,0.832,0.86,0.9333333333333333,-1,-1,1,-1,-1,-1,-1,1,1,29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,2007,-1
6845,,47.51,,,,,,,,,,,,,,,,,383.52299999999997,3544.0629999999996,-0.02925170068027211,-0.037456445993031356,0.4557823129251701,0.5836236933797909,-0.035734693877551016,0.2814878048780486,0.23444947735191624,0.23422268825417883,0.04726511662386976,0.828,0.85,0.9,-1,1,-1,-1,-1,-1,-1,1,1,29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,2007,1
6846,10.222,,0.746863,2.0069127392484156,1.038765,0.319558,0.744336,-0.003383485324617852,1.0371540000000001,1.038765,,,,,,,,,914.9399999999999,,0.07971014492753623,0.07866132723112128,0.808695652173913,0.7980549199084668,-0.04972463768115942,-0.012157894736842145,-0.06221510297482835,0.233497609661744,-0.24565550439858613,0.828,0.85,0.9,-1,-1,1,-1,-1,-1,-1,1,-1,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2007,1
6847,29.525,,,,,,,,,,,,,,,,,,6326.32,,0.021168831168831167,0.029153997495975675,0.12337662337662338,0.1699159363262386,-0.04484415584415591,0.37821337864424975,0.3150761938830263,0.23406708284403538,0.14414629580021437,0.828,0.86,0.9,-1,-1,1,-1,-1,-1,-1,1,-1,8,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2007,1
6848,20.876,,,,,,,,,,,,,,,,,,744.8100000000001,,0.022950819672131147,0.025964391691394657,0.35737704918032787,0.4043026706231454,-0.049819672131147574,0.13230563798219575,0.07481305637982183,0.23253348186655243,-0.10022784388435668,0.828,0.86,0.9,-1,-1,1,-1,-1,-1,-1,1,-1,22,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,2007,1
